latitude,longitude
40.745433,-73.946081
40.745630,-73.945542
40.744877,-73.945617
40.744783,-73.945370
40.744825,-73.945370
40.744977,-73.945403
40.737047,-73.997168
40.720257,-73.949489
40.750166,-73.991667
40.703086,-73.984572
40.708031,-73.957375
40.714391,-73.961312
40.721144,-74.003777
40.715927,-73.959885
40.733754,-74.000451
40.677772,-73.984283
40.725888,-73.940638
40.736923,-73.952613
40.758189,-73.981879
40.726468,-73.989207
40.709450,-74.012242
40.670875,-73.989761
40.724333,-73.991000
40.680672,-74.008078
40.678839,-74.018390
40.737720,-73.980866
40.708031,-73.957375
40.708031,-73.957375
40.708031,-73.957375
40.708031,-73.957375
40.708031,-73.957375
40.708031,-73.957375
40.730145,-73.959349
40.730145,-73.959349
40.718679,-73.960327
40.718768,-73.960460
40.716166,-73.959334
40.716666,-73.959000
40.716666,-73.959000
40.714333,-73.955667
40.740481,-74.007071
40.734169,-74.038881
40.755864,-73.986514
40.729477,-73.922498
40.717428,-73.989529
40.733545,-73.992440
40.722333,-74.003167
40.718666,-73.954167
40.723645,-74.000730
40.723401,-73.997576
40.723645,-74.000730
40.745666,-73.946167
40.720119,-73.995859
40.717826,-73.957943
40.716005,-73.965797
40.711451,-73.953394
40.734535,-73.994143
40.715931,-73.960036
40.746166,-74.005349
40.866227,-73.838360
40.729718,-73.997125
40.551530,-74.222479
40.724411,-74.045601
40.722616,-74.002414
40.722965,-73.997715
40.717885,-73.957697
40.638053,-74.077743
40.638053,-74.077743
40.638053,-74.077743
40.638053,-74.077743
40.638053,-74.077743
40.577859,-73.984025
40.717467,-73.958094
40.717467,-73.958094
40.717467,-73.958094
40.717467,-73.958094
40.717467,-73.958094
40.717467,-73.958094
40.699072,-73.986927
40.703305,-73.990350
40.744729,-73.945348
40.723321,-73.999233
40.723321,-73.999233
40.723321,-73.999233
40.709499,-73.955959
40.639973,-74.075725
40.725920,-73.996578
40.814531,-73.964284
40.814531,-73.964284
40.712081,-73.963608
40.712081,-73.963608
40.675345,-73.970979
40.712081,-73.963608
40.712288,-73.964555
40.718798,-73.963673
40.712288,-73.964555
40.712288,-73.964555
40.682180,-73.972780
40.712288,-73.964555
40.711782,-73.964906
40.711782,-73.964906
40.711782,-73.964906
40.711782,-73.964906
40.711668,-73.967782
40.740500,-74.006500
40.714647,-73.961366
40.747333,-74.006667
40.722006,-74.004174
40.722006,-74.004174
40.722006,-74.004174
40.724933,-73.994883
40.724551,-73.993853
40.724404,-73.993134
40.724404,-73.993134
40.724209,-73.992952
40.724254,-73.992673
40.724006,-73.991171
40.724006,-73.991171
40.724006,-73.991171
40.724006,-73.991171
40.728096,-74.002361
40.721567,-74.004507
40.732754,-74.039998
40.735453,-74.048302
40.721058,-74.004271
40.722111,-74.003509
40.722111,-74.003509
40.722111,-74.003509
40.722111,-74.003509
40.720087,-74.001481
40.724189,-73.992630
40.723949,-73.991138
40.724099,-73.992694
40.724860,-73.994851
40.722002,-74.004120
40.722002,-74.004120
40.722002,-74.004120
40.723949,-73.991138
40.724278,-73.992909
40.724543,-73.993885
40.724278,-73.992909
40.724278,-73.992909
40.724136,-73.992758
40.724181,-73.992608
40.723949,-73.991138
40.723949,-73.991138
40.728031,-74.002275
40.728031,-74.002275
40.721034,-74.004185
40.721034,-74.004185
40.720009,-74.001427
40.722059,-74.003434
40.722059,-74.003434
40.722059,-74.003434
40.746305,-74.006567
40.732730,-74.040405
40.740599,-74.002408
40.722067,-74.003536
40.721646,-73.958066
40.724500,-73.996000
40.723820,-74.047329
40.721258,-73.956935
40.719061,-73.960867
40.716385,-73.988020
40.724000,-73.990833
40.720526,-73.994207
40.720526,-73.994207
40.722002,-73.955492
40.745659,-73.946190
40.746935,-73.945375
40.721888,-74.002570
40.721888,-74.002570
40.701166,-73.995730
40.720122,-73.984862
40.721428,-73.947397
40.699086,-74.039541
40.699086,-74.039541
40.699086,-74.039541
40.732730,-74.040405
40.732803,-74.040663
40.730112,-74.046628
40.732795,-74.039826
40.739997,-74.005472
40.721485,-73.992834
40.714240,-73.954038
40.650539,-73.975989
40.676691,-73.988853
40.779472,-73.963340
40.779325,-73.953652
40.728173,-73.979122
40.719257,-73.961790
40.761976,-73.967374
40.724421,-73.999807
40.721119,-73.991278
40.711696,-73.943046
40.723112,-74.000848
40.700845,-74.012076
40.744731,-73.945962
40.739835,-74.002372
40.751320,-73.993949
40.743985,-73.995966
40.743908,-73.995602
40.711858,-73.963491
40.720168,-73.949886
40.683143,-73.964831
40.668286,-74.215103
40.649277,-74.009613
40.744099,-73.990323
40.720107,-74.003906
40.706180,-73.933680
40.746501,-73.983682
40.786114,-73.951141
40.732258,-73.998627
40.725852,-73.989819
40.725852,-73.989819
40.719973,-74.001513
40.752718,-74.002597
40.758988,-73.985892
40.706249,-73.997179
40.711629,-73.936861
40.706091,-73.933058
40.698219,-73.936995
40.711816,-73.993722
40.709767,-73.937011
40.729075,-73.981327
40.709454,-73.937081
40.703033,-73.992581
40.650201,-73.975925
40.736835,-73.957847
40.738368,-73.999856
40.713443,-73.920017
40.688960,-73.844175
40.722805,-73.994308
40.727364,-73.993703
40.744989,-73.945466
40.744989,-73.945466
40.744989,-73.945466
40.744989,-73.945466
40.744989,-73.945466
40.744989,-73.945466
40.744989,-73.945466
40.714069,-73.959681
40.714069,-73.959681
40.681057,-73.971086
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.713634,-73.972213
40.706249,-73.997179
40.705623,-73.931867
40.705632,-73.931835
40.745326,-73.946442
40.745326,-73.946442
40.707547,-73.959392
40.720180,-73.955508
40.773737,-73.959944
40.718048,-73.957489
40.726128,-73.993182
40.709173,-73.956940
40.707807,-73.951662
40.707807,-73.951662
40.707624,-73.948985
40.649524,-73.904365
40.645317,-73.902143
40.646750,-73.904122
40.675092,-73.911134
40.683778,-73.911327
40.693519,-73.913032
40.694704,-73.915189
40.695735,-73.916946
40.698405,-73.921755
40.699678,-73.923906
40.701837,-73.927763
40.703122,-73.929968
40.703285,-73.930338
40.707274,-73.944103
40.721892,-73.983516
40.711377,-73.963158
40.676333,-73.980453
40.677009,-73.983167
40.736754,-73.990189
40.711280,-73.963340
40.723823,-73.950825
40.730275,-73.954274
40.767173,-73.980634
40.724282,-73.997801
40.574758,-73.980973
40.719139,-73.965309
40.719139,-73.965309
40.719139,-73.965309
40.718916,-73.965480
40.718916,-73.965480
40.718916,-73.965480
40.714599,-73.930152
40.728649,-73.890872
40.734417,-73.882815
40.719461,-73.912072
40.718794,-73.914347
40.711670,-73.943830
40.672102,-73.993370
40.710117,-73.933653
40.706758,-73.933192
40.706424,-73.935370
40.682175,-73.993397
40.706180,-73.933680
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.707124,-73.933632
40.707344,-73.934168
40.705355,-73.932977
40.726116,-73.998574
40.706091,-73.932709
40.706168,-73.932366
40.712662,-73.934737
40.712662,-73.934737
40.712662,-73.934737
40.712662,-73.934737
40.706249,-73.997179
40.706249,-73.997179
40.682175,-73.993397
40.731738,-74.052325
40.722332,-73.997147
40.719501,-74.001932
40.806801,-73.946077
40.728161,-73.986761
40.719639,-73.986461
40.719639,-73.986461
40.719639,-73.986461
40.719639,-73.986461
40.719639,-73.986461
40.727380,-73.988268
40.727380,-73.988268
40.727380,-73.988268
40.666585,-73.998317
40.665763,-73.997920
40.665747,-73.997952
40.665544,-73.996385
40.661369,-73.999679
40.665698,-73.997531
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752905,-73.994786
40.752243,-73.993209
40.752243,-73.993209
40.752905,-73.994786
40.810918,-73.934276
40.805591,-73.926551
40.678750,-73.958780
40.727250,-73.987909
40.727250,-73.987909
40.727250,-73.987909
40.727043,-73.993794
40.727043,-73.993794
40.728876,-73.987657
40.722920,-73.994051
40.722920,-73.994051
40.722920,-73.994051
40.722920,-73.994051
40.722920,-73.994051
40.724404,-74.001197
40.724404,-74.001197
40.724404,-74.001197
40.713106,-73.956543
40.802537,-73.960781
40.683876,-73.978806
40.674946,-73.955739
40.727193,-74.050501
40.645663,-74.017049
40.731275,-74.048280
40.731275,-74.048280
40.717582,-73.957504
40.724417,-73.990967
40.717826,-73.964408
40.716781,-73.965620
40.715793,-73.966285
40.715793,-73.966285
40.719501,-74.001932
40.709531,-73.920210
40.722469,-73.986074
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.746919,-74.006969
40.716232,-73.960883
40.710060,-73.933117
40.706603,-73.931862
40.706603,-73.931862
40.705782,-73.933578
40.705782,-73.933578
40.705782,-73.933578
40.709775,-73.949103
40.709775,-73.949103
40.707905,-73.946506
40.731275,-74.048280
40.708441,-73.940799
40.708498,-73.940198
40.707612,-73.949146
40.670580,-73.990259
40.666320,-73.992791
40.719013,-73.958453
40.712195,-73.951152
40.732388,-73.987078
40.732388,-73.987078
40.732380,-73.988032
40.732380,-73.988032
40.770133,-73.909186
40.773359,-73.911268
40.775597,-73.910785
40.771027,-73.909723
40.704497,-73.986332
40.670466,-73.989486
40.719473,-73.955932
40.828280,-73.937016
40.719473,-73.955932
40.736453,-73.996970
40.703399,-73.991407
40.703399,-73.991407
40.814856,-73.946431
40.801433,-73.929722
40.728065,-73.988220
40.728065,-73.988220
40.728065,-73.988220
40.728065,-73.988220
40.729242,-74.055206
40.731275,-74.048280
40.731275,-74.048280
40.816816,-73.940855
40.816816,-73.940855
40.729315,-74.051386
40.729315,-74.051386
40.729242,-74.055206
40.729315,-74.051386
40.729315,-74.051386
40.721424,-73.997914
40.729762,-74.047304
40.730104,-74.047755
40.730055,-74.047240
40.729673,-74.046510
40.730104,-74.047755
40.734640,-74.057110
40.731275,-74.048280
40.718712,-73.962450
40.718712,-73.962450
40.731230,-74.048565
40.732787,-74.040180
40.735567,-74.048286
40.730787,-74.052325
40.710838,-73.933647
40.710838,-73.933647
40.710838,-73.933647
40.710838,-73.933647
40.729933,-74.045662
40.730348,-74.047154
40.714313,-73.957675
40.731096,-74.049857
40.730787,-74.052325
40.729559,-74.045072
40.703399,-73.992125
40.703399,-73.992125
40.735600,-74.048398
40.720154,-73.955141
40.746894,-74.006156
40.736620,-73.989830
40.845112,-73.925371
40.740453,-74.063376
40.735567,-74.048286
40.735567,-74.048286
40.733998,-74.048865
40.733998,-74.048865
40.733998,-74.048865
40.736181,-74.047792
40.736526,-74.047926
40.728787,-74.052497
40.732575,-74.042390
40.736181,-74.047792
40.713988,-73.928702
40.757400,-73.920543
40.751742,-73.937905
40.733075,-73.993692
40.723815,-73.957997
40.732836,-73.868144
40.707962,-73.999217
40.730787,-74.052325
40.731177,-74.050812
40.729673,-74.046510
40.575581,-73.977084
40.733998,-74.048865
40.733998,-74.048865
40.733998,-74.048865
40.733998,-74.048865
40.726835,-73.990817
40.734962,-73.988360
40.778079,-73.963136
40.738006,-73.996632
40.733551,-73.987437
40.716875,-73.958973
40.716875,-73.958973
40.716875,-73.958973
40.716875,-73.958973
40.633464,-74.182842
40.633464,-74.182810
40.718875,-74.006910
40.718875,-74.006910
40.718875,-74.006910
40.718875,-74.006910
40.727079,-73.991117
40.721160,-74.035449
40.735567,-74.048286
40.736181,-74.047792
40.736356,-74.047792
40.719396,-73.986278
40.719473,-74.006127
40.718225,-74.001830
40.718875,-73.965475
40.721592,-73.995972
40.756262,-73.995172
40.726943,-73.982894
40.706864,-73.929812
40.753064,-73.993075
40.706351,-73.952482
40.701638,-73.988102
40.701638,-73.988102
40.742176,-73.983381
40.723453,-73.991042
40.732145,-73.994647
40.711430,-73.966317
40.756319,-73.925102
40.679604,-73.988392
40.764583,-73.972846
40.714525,-73.975142
40.724282,-73.995505
40.723120,-73.989100
40.717912,-73.964075
40.717912,-73.964075
40.720819,-73.993692
40.756388,-73.984090
40.716305,-73.964086
40.722477,-74.000322
40.718184,-73.950331
40.761910,-73.925596
40.717518,-73.955711
40.721994,-74.003015
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.724469,-73.993005
40.718745,-73.994582
40.742908,-73.989078
40.716411,-73.961269
40.717212,-73.962739
40.717212,-73.962739
40.717212,-73.962739
40.718094,-73.960947
40.724059,-73.995290
40.779834,-73.962900
40.779834,-73.962900
40.779834,-73.962900
40.779834,-73.962900
40.779834,-73.962900
40.779834,-73.962900
40.721485,-73.994400
40.729559,-74.045072
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.721485,-73.994400
40.717167,-73.959242
40.732047,-74.049600
40.856226,-73.836010
40.688399,-73.965700
40.688399,-73.965700
40.688399,-73.965700
40.688399,-73.965700
40.733006,-74.044697
40.733006,-74.044697
40.732730,-74.042395
40.732730,-74.042395
40.732730,-74.042395
40.732730,-74.042395
40.732413,-74.045534
40.736181,-74.047792
40.736181,-74.047792
40.736181,-74.047792
40.716625,-73.957110
40.714304,-73.959260
40.714088,-73.959949
40.713641,-73.959637
40.713641,-73.959637
40.713641,-73.959637
40.730754,-74.052089
40.736181,-74.047792
40.731177,-74.050812
40.729819,-74.051982
40.733998,-74.048865
40.714400,-73.993000
40.735234,-74.047304
40.729933,-74.045662
40.729933,-74.045662
40.729933,-74.045662
40.729933,-74.045662
40.729933,-74.045662
40.723073,-73.950159
40.714393,-73.945007
40.683470,-73.966880
40.718473,-73.990447
40.719757,-73.986933
40.720896,-73.990909
40.720559,-73.989820
40.711520,-73.951120
40.688088,-73.966832
40.688088,-73.966832
40.723437,-73.990559
40.703375,-73.992018
40.703375,-73.992018
40.703375,-73.992018
40.703375,-73.992018
40.645423,-74.108598
40.645423,-74.108598
40.720213,-73.992984
40.671589,-73.964327
40.671589,-73.964327
40.671589,-73.964327
40.713588,-73.958842
40.713588,-73.958842
40.721075,-73.957182
40.720819,-73.957579
40.720510,-73.956291
40.778079,-73.963136
40.727488,-73.951656
40.715105,-73.992206
40.728148,-73.984524
40.728148,-73.984524
40.728148,-73.984524
40.698588,-73.996685
40.698588,-73.996685
40.625060,-73.961505
40.725258,-74.008471
40.725518,-74.008610
40.528087,-74.239940
40.671622,-73.963415
40.731803,-73.982427
40.721648,-74.003434
40.713337,-73.958072
40.743217,-74.007339
40.742997,-73.949478
40.707063,-74.008825
40.743217,-74.007339
40.743217,-74.007339
40.772733,-73.915801
40.721390,-73.994547
40.721390,-73.994547
40.721225,-73.994116
40.724453,-73.992699
40.719485,-73.961720
40.719485,-73.961720
40.719485,-73.961720
40.685861,-73.981847
40.685861,-73.981847
40.685861,-73.981847
40.720835,-74.001878
40.724526,-73.983821
40.741461,-73.949897
40.718802,-73.960304
40.712443,-73.963651
40.745582,-73.943953
40.712540,-73.963608
40.718802,-73.960304
40.715178,-73.991635
40.721633,-73.987380
40.637192,-74.020552
40.717696,-73.965325
40.683470,-73.966880
40.729799,-73.990688
40.721282,-73.994829
40.743838,-73.949285
40.744566,-73.949511
40.720745,-73.988199
40.722916,-73.983757
40.726169,-73.979723
40.717208,-73.995677
40.706180,-73.996911
40.755400,-73.842791
40.730071,-73.954446
40.762638,-73.977027
40.709840,-73.991868
40.720136,-73.965110
40.720136,-73.965110
40.733266,-74.000558
40.720526,-73.955283
40.706668,-73.990194
40.720705,-74.002747
40.719680,-74.001492
40.735315,-73.991332
40.725677,-73.986466
40.721799,-73.962493
40.743700,-74.000600
40.719583,-73.949372
40.720916,-73.984529
40.725677,-73.986466
40.725677,-73.986466
40.723819,-74.000376
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.725677,-73.986466
40.707718,-73.998810
40.730071,-73.954446
40.697315,-73.962106
40.726380,-73.997211
40.719452,-73.956785
40.697949,-73.962450
40.726445,-73.999443
40.707612,-73.939533
40.719062,-73.949575
40.731906,-73.989776
40.712791,-73.965738
40.702439,-73.986439
40.727356,-73.982770
40.727356,-73.982770
40.723917,-73.995403
40.726185,-73.994593
40.707417,-73.946732
40.752634,-73.994711
40.802602,-73.936893
40.805209,-73.939002
40.741729,-74.012403
40.722542,-73.994438
40.779485,-73.963351
40.707246,-73.923633
40.729766,-73.989593
40.757034,-73.838730
40.721721,-74.003375
40.721721,-74.003375
40.707531,-73.960497
40.724354,-73.992783
40.725624,-73.989787
40.720103,-74.002254
40.741707,-73.993384
40.703367,-73.991804
40.751824,-73.992447
40.775930,-73.975238
40.721189,-73.993944
40.721189,-73.993944
40.721189,-73.993944
40.725624,-73.989787
40.724490,-73.991160
40.730071,-73.954446
40.747022,-74.005494
40.750680,-74.002779
40.751753,-74.002017
40.751753,-74.002017
40.728425,-73.954585
40.766948,-73.921476
40.766948,-73.921476
40.768423,-73.921294
40.721390,-73.994547
40.703497,-73.986514
40.727697,-73.985409
40.778737,-73.981997
40.722225,-73.987941
40.771068,-73.908591
40.745680,-73.945820
40.712590,-73.967385
40.797047,-73.970432
40.721390,-73.994547
40.721063,-73.993939
40.738624,-73.996438
40.575516,-73.979337
40.575516,-73.979337
40.875987,-73.870890
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.720103,-74.002254
40.751731,-74.002039
40.750256,-74.003069
40.751182,-74.002372
40.751182,-74.002372
40.751182,-74.002372
40.713348,-73.992876
40.747655,-74.004555
40.722136,-73.994421
40.751731,-74.002039
40.751731,-74.002039
40.752361,-74.002082
40.752361,-74.002082
40.753694,-74.004292
40.726535,-73.991868
40.721209,-74.003520
40.688920,-73.960036
40.764665,-73.915973
40.723020,-73.985740
40.712590,-73.967385
40.722557,-73.992431
40.721390,-73.994547
40.721428,-73.995101
40.720276,-73.997187
40.738884,-73.982791
40.721721,-74.003375
40.721721,-74.003375
40.721721,-74.003375
40.721390,-73.994547
40.721390,-73.994547
40.714785,-73.990795
40.665454,-73.992877
40.718422,-74.001903
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.687179,-73.976140
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.673935,-73.985342
40.721390,-73.994547
40.717636,-73.999777
40.716614,-73.999560
40.724315,-73.992968
40.721390,-73.994547
40.721390,-73.994547
40.722786,-73.985774
40.760813,-73.984465
40.654145,-73.960765
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.721390,-73.994547
40.721340,-73.994598
40.688920,-73.960036
40.688920,-73.960036
40.693410,-73.961999
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721340,-73.994598
40.721390,-73.994547
40.721100,-73.993865
40.721225,-73.994116
40.688920,-73.960036
40.721884,-73.981482
40.720200,-74.002487
40.721340,-73.994598
40.717346,-73.995720
40.721981,-73.982748
40.718420,-74.004045
40.707752,-73.946548
40.718741,-74.005118
40.693443,-73.964434
40.693117,-73.963973
40.666088,-73.979777
40.718200,-74.003562
40.707752,-73.946548
40.707752,-73.946548
